Date,Time,Total cnts,Peak cnts,Min cnts,Centroid X μm,Centroid Y μm,D4σX μm,D4σY μm
12/11/2025,15:04:39.772,9040941.75,2283.13,186.25,4.275060e+03,4.540185e+03,8.909e+02,8.916e+02
12/11/2025,15:04:40.438,8908539.55,2137.75,183.25,4.274738e+03,4.539907e+03,8.961e+02,8.968e+02
12/11/2025,15:04:41.038,8935071.77,2268.38,185.88,4.274824e+03,4.539904e+03,8.950e+02,8.958e+02
12/11/2025,15:04:41.638,8970851.38,2376.75,184.75,4.274905e+03,4.539930e+03,8.934e+02,8.942e+02
12/11/2025,15:04:42.238,8877406.09,2081.25,186.88,4.274630e+03,4.539817e+03,8.975e+02,8.983e+02
12/11/2025,15:04:42.838,9049759.98,2397.38,187.50,4.275077e+03,4.540195e+03,8.912e+02,8.919e+02
12/11/2025,15:04:43.438,8831959.73,2149.38,184.00,4.274453e+03,4.539572e+03,8.999e+02,9.006e+02
12/11/2025,15:04:44.039,9006983.75,2258.63,183.25,4.275003e+03,4.540011e+03,8.922e+02,8.929e+02
12/11/2025,15:04:44.639,8998332.82,2244.63,182.25,4.275010e+03,4.540256e+03,8.920e+02,8.928e+02
12/11/2025,15:04:45.239,9012228.80,2239.50,185.88,4.275029e+03,4.540279e+03,8.917e+02,8.925e+02
12/11/2025,15:04:45.839,9038985.70,2391.13,188.38,4.275077e+03,4.540329e+03,8.914e+02,8.921e+02
12/11/2025,15:04:46.439,8942581.78,2399.50,184.50,4.274854e+03,4.540059e+03,8.951e+02,8.959e+02
12/11/2025,15:04:47.039,8817235.21,2293.75,185.25,4.274509e+03,4.539580e+03,8.994e+02,9.002e+02
12/11/2025,15:04:47.639,9049809.88,2634.38,185.13,4.275284e+03,4.540459e+03,8.901e+02,8.912e+02
12/11/2025,15:04:48.239,9183342.58,2806.00,187.63,4.275462e+03,4.540234e+03,8.855e+02,8.864e+02
12/11/2025,15:04:48.839,9017580.10,2434.13,184.00,4.274938e+03,4.540175e+03,8.925e+02,8.933e+02
12/11/2025,15:04:49.439,9045008.03,2458.63,188.00,4.275021e+03,4.540094e+03,8.909e+02,8.915e+02
12/11/2025,15:04:50.039,9018191.22,2501.38,189.75,4.275082e+03,4.539931e+03,8.917e+02,8.925e+02
12/11/2025,15:04:50.639,9073160.16,2581.63,186.00,4.275207e+03,4.540254e+03,8.896e+02,8.906e+02
12/11/2025,15:04:51.239,8988562.17,2444.13,188.88,4.274959e+03,4.539875e+03,8.930e+02,8.940e+02
12/11/2025,15:04:51.839,9057583.71,2526.00,187.13,4.275122e+03,4.540383e+03,8.901e+02,8.910e+02
12/11/2025,15:04:52.439,9064972.76,2439.75,188.88,4.275129e+03,4.540403e+03,8.894e+02,8.902e+02
12/11/2025,15:04:53.038,9010291.88,2292.00,184.75,4.274978e+03,4.540154e+03,8.913e+02,8.921e+02
12/11/2025,15:04:53.638,8990580.62,2231.50,185.50,4.274938e+03,4.540190e+03,8.924e+02,8.932e+02
12/11/2025,15:04:54.239,9117811.46,2401.25,182.75,4.275280e+03,4.540380e+03,8.872e+02,8.880e+02
12/11/2025,15:04:54.839,9055203.93,2331.88,188.25,4.275157e+03,4.540334e+03,8.894e+02,8.902e+02
12/11/2025,15:04:55.439,8965068.77,2284.88,186.38,4.274835e+03,4.539933e+03,8.937e+02,8.945e+02
12/11/2025,15:04:56.039,8938125.93,2214.88,187.88,4.274771e+03,4.539865e+03,8.951e+02,8.959e+02
12/11/2025,15:04:56.639,9043282.43,2434.38,180.13,4.275011e+03,4.540039e+03,8.907e+02,8.914e+02
12/11/2025,15:04:57.239,9101080.80,2509.50,183.63,4.275241e+03,4.540395e+03,8.881e+02,8.890e+02
12/11/2025,15:04:57.839,9111166.90,2405.38,183.63,4.275142e+03,4.540602e+03,8.880e+02,8.890e+02
12/11/2025,15:04:58.439,8981193.06,2198.50,186.13,4.274816e+03,4.540132e+03,8.936e+02,8.943e+02
12/11/2025,15:04:59.039,9142219.86,2581.25,186.88,4.275264e+03,4.540417e+03,8.874e+02,8.883e+02
12/11/2025,15:04:59.640,9068674.26,2591.88,188.00,4.275145e+03,4.540097e+03,8.900e+02,8.908e+02
12/11/2025,15:05:00.239,9090615.03,2590.00,188.25,4.275082e+03,4.540471e+03,8.892e+02,8.901e+02
12/11/2025,15:05:00.839,9054580.02,2403.25,184.63,4.275139e+03,4.540141e+03,8.895e+02,8.903e+02
12/11/2025,15:05:01.439,8966294.45,2360.63,182.75,4.274900e+03,4.540134e+03,8.920e+02,8.928e+02
12/11/2025,15:05:02.039,8980585.47,2391.75,183.63,4.274944e+03,4.540117e+03,8.914e+02,8.923e+02
12/11/2025,15:05:02.638,8989351.88,2497.88,187.88,4.274915e+03,4.539844e+03,8.917e+02,8.925e+02
12/11/2025,15:05:03.239,9079942.08,2359.50,185.75,4.275107e+03,4.540058e+03,8.886e+02,8.892e+02
12/11/2025,15:05:03.839,9065010.58,2374.88,186.13,4.275033e+03,4.540283e+03,8.888e+02,8.896e+02
12/11/2025,15:05:04.439,8999692.05,2288.25,186.63,4.275041e+03,4.540213e+03,8.910e+02,8.917e+02
12/11/2025,15:05:05.039,9005848.95,2291.00,185.13,4.275069e+03,4.540219e+03,8.910e+02,8.916e+02
12/11/2025,15:05:05.639,9077277.13,2345.00,187.00,4.275220e+03,4.540381e+03,8.887e+02,8.894e+02
12/11/2025,15:05:06.306,9098453.57,2413.25,189.38,4.275242e+03,4.540513e+03,8.882e+02,8.891e+02
12/11/2025,15:05:06.906,9137071.99,2496.75,186.88,4.275503e+03,4.540535e+03,8.865e+02,8.873e+02
12/11/2025,15:05:07.506,9018253.21,2421.88,186.38,4.275089e+03,4.540300e+03,8.911e+02,8.919e+02
12/11/2025,15:05:08.106,9014539.38,2291.75,188.88,4.275050e+03,4.540117e+03,8.928e+02,8.935e+02
12/11/2025,15:05:08.706,9188039.83,2383.50,183.75,4.275190e+03,4.540482e+03,8.889e+02,8.897e+02
12/11/2025,15:05:09.306,9141593.63,2333.00,187.00,4.275117e+03,4.540388e+03,8.897e+02,8.906e+02
12/11/2025,15:05:09.906,8994936.12,2347.88,186.50,4.275126e+03,4.540258e+03,8.874e+02,8.881e+02
12/11/2025,15:05:10.506,8642352.31,2393.88,175.13,4.275446e+03,4.540605e+03,8.832e+02,8.838e+02
12/11/2025,15:05:11.106,8641510.50,2544.88,170.25,4.275750e+03,4.540935e+03,8.789e+02,8.795e+02
12/11/2025,15:05:11.706,8637255.84,2498.75,176.00,4.275762e+03,4.541059e+03,8.787e+02,8.794e+02
12/11/2025,15:05:12.306,8607108.62,2460.63,174.88,4.275577e+03,4.540825e+03,8.808e+02,8.817e+02
12/11/2025,15:05:12.906,8642448.07,2688.00,170.13,4.275983e+03,4.540889e+03,8.774e+02,8.781e+02
12/11/2025,15:05:13.506,8585945.41,2600.50,173.13,4.275605e+03,4.540892e+03,8.813e+02,8.821e+02
12/11/2025,15:05:14.106,8577597.91,2567.75,175.00,4.275532e+03,4.540835e+03,8.815e+02,8.825e+02
12/11/2025,15:05:14.706,8502266.86,2618.50,170.50,4.275608e+03,4.540489e+03,8.828e+02,8.837e+02
12/11/2025,15:05:15.306,8477633.46,2643.13,170.13,4.275709e+03,4.540795e+03,8.791e+02,8.801e+02
12/11/2025,15:05:15.906,8414617.29,2616.88,170.63,4.275733e+03,4.540843e+03,8.801e+02,8.811e+02
12/11/2025,15:05:16.506,8482856.16,2633.63,170.50,4.275824e+03,4.540985e+03,8.784e+02,8.795e+02
12/11/2025,15:05:17.106,8423406.74,2557.63,172.38,4.275577e+03,4.540698e+03,8.816e+02,8.826e+02
12/11/2025,15:05:17.706,8388246.19,2497.50,171.25,4.275495e+03,4.540719e+03,8.827e+02,8.836e+02
12/11/2025,15:05:18.306,8535038.28,2521.00,170.38,4.275857e+03,4.541049e+03,8.765e+02,8.773e+02
12/11/2025,15:05:18.907,8535211.74,2566.75,170.75,4.275855e+03,4.540951e+03,8.763e+02,8.769e+02
12/11/2025,15:05:19.507,8483678.36,2548.50,170.13,4.275668e+03,4.540901e+03,8.786e+02,8.791e+02
12/11/2025,15:05:20.107,8541525.86,2567.63,173.25,4.275910e+03,4.541036e+03,8.767e+02,8.774e+02
12/11/2025,15:05:20.707,8486247.20,2436.63,170.88,4.275706e+03,4.541170e+03,8.790e+02,8.800e+02
12/11/2025,15:05:21.373,8545189.84,2575.63,169.50,4.275922e+03,4.541113e+03,8.767e+02,8.776e+02
12/11/2025,15:05:21.974,8438812.90,2605.13,170.25,4.275723e+03,4.540769e+03,8.806e+02,8.815e+02
12/11/2025,15:05:22.573,8457221.21,2591.00,168.00,4.275738e+03,4.541018e+03,8.790e+02,8.799e+02
12/11/2025,15:05:23.174,8541107.78,2648.63,173.00,4.275909e+03,4.541024e+03,8.764e+02,8.774e+02
12/11/2025,15:05:23.773,8613599.89,2636.63,172.38,4.275834e+03,4.540916e+03,8.775e+02,8.785e+02
12/11/2025,15:05:24.374,8554489.42,2427.00,170.88,4.275620e+03,4.540796e+03,8.812e+02,8.822e+02
12/11/2025,15:05:24.973,8735184.78,2734.38,174.25,4.275985e+03,4.540924e+03,8.776e+02,8.785e+02
12/11/2025,15:05:25.573,8749738.46,2604.88,173.50,4.275940e+03,4.541094e+03,8.768e+02,8.777e+02
12/11/2025,15:05:26.173,8601517.75,2612.25,173.38,4.275938e+03,4.541072e+03,8.786e+02,8.794e+02
12/11/2025,15:05:26.774,8684985.17,2609.38,172.13,4.275987e+03,4.541356e+03,8.769e+02,8.778e+02
12/11/2025,15:05:27.373,8777251.49,2558.00,173.25,4.275784e+03,4.541162e+03,8.787e+02,8.794e+02
12/11/2025,15:05:27.973,8692640.56,2564.63,176.50,4.275947e+03,4.541239e+03,8.776e+02,8.783e+02
12/11/2025,15:05:28.574,8706697.79,2656.13,170.38,4.275999e+03,4.541418e+03,8.748e+02,8.756e+02
12/11/2025,15:05:29.173,8691765.12,2599.63,170.88,4.275904e+03,4.541539e+03,8.760e+02,8.768e+02
12/11/2025,15:05:29.773,7547412.39,672.75,172.88,4.273042e+03,4.538157e+03,9.282e+02,9.290e+02
12/11/2025,15:05:30.374,7240005.78,402.38,172.00,4.272324e+03,4.536970e+03,9.437e+02,9.443e+02
12/11/2025,15:05:30.974,7217957.60,395.63,171.38,4.272199e+03,4.536950e+03,9.447e+02,9.454e+02
12/11/2025,15:05:31.574,7231321.70,399.50,171.25,4.272229e+03,4.537001e+03,9.446e+02,9.452e+02
12/11/2025,15:05:32.173,7256244.24,396.50,170.00,4.272256e+03,4.536874e+03,9.448e+02,9.454e+02
12/11/2025,15:05:32.773,7353722.11,380.13,171.75,4.272150e+03,4.536859e+03,9.459e+02,9.466e+02
12/11/2025,15:05:33.373,7708265.13,404.13,183.13,4.272127e+03,4.536888e+03,9.460e+02,9.466e+02
12/11/2025,15:05:33.973,7787105.08,412.13,187.13,4.272116e+03,4.536781e+03,9.462e+02,9.468e+02
12/11/2025,15:05:34.573,7504322.41,402.38,177.13,4.272189e+03,4.536925e+03,9.453e+02,9.459e+02
12/11/2025,15:05:35.173,7676021.84,417.25,185.38,4.272149e+03,4.536897e+03,9.455e+02,9.462e+02
12/11/2025,15:05:35.773,7688161.53,403.50,183.63,4.272140e+03,4.536832e+03,9.465e+02,9.470e+02
12/11/2025,15:05:36.373,7738777.25,412.13,183.88,4.272208e+03,4.536925e+03,9.454e+02,9.460e+02
12/11/2025,15:05:36.973,7737425.30,405.75,185.75,4.272129e+03,4.536861e+03,9.461e+02,9.467e+02
12/11/2025,15:05:37.573,7780704.85,433.00,187.50,4.272294e+03,4.536895e+03,9.443e+02,9.450e+02
12/11/2025,15:05:38.173,7690140.67,416.25,185.88,4.272240e+03,4.536947e+03,9.451e+02,9.457e+02
12/11/2025,15:05:38.773,7678971.27,425.00,182.88,4.272379e+03,4.536925e+03,9.441e+02,9.447e+02
12/11/2025,15:05:39.373,7712449.45,408.25,183.50,4.272226e+03,4.536909e+03,9.455e+02,9.461e+02
12/11/2025,15:05:39.973,7731822.89,405.50,183.75,4.272153e+03,4.536938e+03,9.456e+02,9.462e+02
12/11/2025,15:05:40.573,7735114.69,410.38,184.50,4.272212e+03,4.536922e+03,9.452e+02,9.459e+02
12/11/2025,15:05:41.173,7723094.64,413.13,182.25,4.272190e+03,4.536869e+03,9.453e+02,9.459e+02
12/11/2025,15:05:41.774,7722827.72,417.88,184.63,4.272173e+03,4.536913e+03,9.451e+02,9.459e+02
12/11/2025,15:05:42.373,7739716.37,423.13,180.63,4.272282e+03,4.536951e+03,9.443e+02,9.450e+02
12/11/2025,15:05:42.973,7577937.86,412.13,182.75,4.272196e+03,4.536879e+03,9.451e+02,9.458e+02
12/11/2025,15:05:43.574,7520531.56,426.00,181.88,4.272385e+03,4.537080e+03,9.434e+02,9.441e+02
12/11/2025,15:05:44.173,7570923.19,400.38,181.38,4.272212e+03,4.536905e+03,9.450e+02,9.455e+02
12/11/2025,15:05:44.773,7636650.34,424.38,177.88,4.272345e+03,4.536993e+03,9.436e+02,9.443e+02
12/11/2025,15:05:45.373,7608148.47,413.38,181.63,4.272250e+03,4.537045e+03,9.446e+02,9.454e+02
12/11/2025,15:05:45.974,7944153.36,404.00,189.13,4.272063e+03,4.536714e+03,9.471e+02,9.477e+02
12/11/2025,15:05:46.573,8151267.15,451.00,193.75,4.272292e+03,4.536868e+03,9.449e+02,9.455e+02
12/11/2025,15:05:47.174,8151815.97,442.13,194.13,4.272230e+03,4.536858e+03,9.455e+02,9.460e+02
12/11/2025,15:05:47.774,8147182.75,431.63,193.38,4.272140e+03,4.536827e+03,9.461e+02,9.466e+02
12/11/2025,15:05:48.374,8148257.17,433.25,193.75,4.272155e+03,4.536783e+03,9.459e+02,9.463e+02
12/11/2025,15:05:48.974,8112204.92,419.13,196.13,4.272131e+03,4.536777e+03,9.465e+02,9.471e+02
12/11/2025,15:05:49.574,8173288.00,447.50,194.13,4.272299e+03,4.536831e+03,9.444e+02,9.449e+02
12/11/2025,15:05:50.174,8159129.23,432.88,194.00,4.272134e+03,4.536767e+03,9.458e+02,9.465e+02
12/11/2025,15:05:50.773,8182410.16,441.75,191.13,4.272317e+03,4.536780e+03,9.448e+02,9.455e+02
12/11/2025,15:05:51.374,8172576.20,444.50,194.13,4.272212e+03,4.536811e+03,9.454e+02,9.460e+02
12/11/2025,15:05:51.973,8166933.32,438.88,195.50,4.272176e+03,4.536765e+03,9.458e+02,9.464e+02
12/11/2025,15:05:52.574,8167829.81,440.50,191.88,4.272152e+03,4.536823e+03,9.457e+02,9.463e+02
12/11/2025,15:05:53.174,8178471.38,439.38,194.38,4.272218e+03,4.536821e+03,9.454e+02,9.461e+02
12/11/2025,15:05:53.774,8162361.05,433.25,191.50,4.272238e+03,4.536785e+03,9.457e+02,9.462e+02
12/11/2025,15:05:54.374,8161435.61,422.63,194.75,4.272093e+03,4.536688e+03,9.464e+02,9.469e+02
12/11/2025,15:05:54.974,8193308.32,440.25,195.00,4.272239e+03,4.536749e+03,9.454e+02,9.459e+02
12/11/2025,15:05:55.574,8186188.56,446.88,194.00,4.272268e+03,4.536964e+03,9.448e+02,9.454e+02
12/11/2025,15:05:56.174,8146450.27,427.25,195.63,4.272203e+03,4.536895e+03,9.453e+02,9.459e+02
12/11/2025,15:05:56.774,8054256.44,447.75,190.75,4.272446e+03,4.536951e+03,9.433e+02,9.439e+02
12/11/2025,15:05:57.374,8037002.13,436.75,190.50,4.272258e+03,4.536886e+03,9.452e+02,9.460e+02
12/11/2025,15:05:57.974,8065920.89,446.63,192.38,4.272401e+03,4.537064e+03,9.439e+02,9.444e+02
12/11/2025,15:05:58.574,8032407.38,442.13,191.75,4.272374e+03,4.536950e+03,9.441e+02,9.449e+02
12/11/2025,15:05:59.174,8032249.87,430.63,189.25,4.272242e+03,4.536845e+03,9.452e+02,9.457e+02
12/11/2025,15:05:59.774,7997052.98,435.25,191.00,4.272335e+03,4.537027e+03,9.442e+02,9.448e+02
12/11/2025,15:06:00.374,8100492.07,455.88,192.50,4.272369e+03,4.536987e+03,9.438e+02,9.444e+02
12/11/2025,15:06:00.974,8163930.38,446.38,193.38,4.272247e+03,4.536912e+03,9.448e+02,9.455e+02
12/11/2025,15:06:01.574,8236675.60,441.25,198.25,4.272196e+03,4.536810e+03,9.450e+02,9.456e+02
12/11/2025,15:06:02.174,8206386.58,430.63,194.38,4.272067e+03,4.536719e+03,9.466e+02,9.471e+02
12/11/2025,15:06:02.774,8203984.62,442.88,194.13,4.272189e+03,4.536820e+03,9.455e+02,9.459e+02
12/11/2025,15:06:03.374,8218151.79,430.00,193.38,4.272148e+03,4.536733e+03,9.460e+02,9.466e+02
12/11/2025,15:06:03.974,8351614.99,464.25,197.13,4.272350e+03,4.536952e+03,9.440e+02,9.447e+02
12/11/2025,15:06:04.574,8530894.84,457.63,202.50,4.272156e+03,4.536761e+03,9.463e+02,9.469e+02
12/11/2025,15:06:05.175,8527942.73,448.63,200.38,4.272179e+03,4.536724e+03,9.459e+02,9.467e+02
12/11/2025,15:06:05.774,8434916.08,446.88,199.13,4.272222e+03,4.536765e+03,9.453e+02,9.459e+02
12/11/2025,15:06:06.375,8447486.70,441.88,203.50,4.272173e+03,4.536693e+03,9.466e+02,9.472e+02
12/11/2025,15:06:06.975,8536766.20,431.63,200.13,4.272193e+03,4.536677e+03,9.468e+02,9.473e+02
12/11/2025,15:06:07.575,8491239.69,433.38,199.75,4.272081e+03,4.536712e+03,9.471e+02,9.477e+02
12/11/2025,15:06:08.176,8418596.25,444.75,193.00,4.272260e+03,4.536829e+03,9.450e+02,9.456e+02
12/11/2025,15:06:08.774,8399710.15,435.00,198.25,4.272120e+03,4.536728e+03,9.466e+02,9.471e+02
12/11/2025,15:06:09.375,8453539.29,451.00,199.25,4.272295e+03,4.536838e+03,9.449e+02,9.454e+02
12/11/2025,15:06:09.974,8419173.46,451.13,201.63,4.272279e+03,4.536882e+03,9.450e+02,9.456e+02
12/11/2025,15:06:10.574,8386410.35,441.75,199.88,4.272077e+03,4.536813e+03,9.464e+02,9.470e+02
12/11/2025,15:06:11.174,8376466.38,437.75,196.88,4.272087e+03,4.536765e+03,9.460e+02,9.465e+02
12/11/2025,15:06:11.775,8351005.12,442.50,194.75,4.272060e+03,4.536668e+03,9.466e+02,9.472e+02
12/11/2025,15:06:12.375,8406309.83,469.50,198.63,4.272303e+03,4.536877e+03,9.444e+02,9.449e+02
12/11/2025,15:06:12.975,8263792.65,433.50,198.50,4.272230e+03,4.536788e+03,9.459e+02,9.465e+02
12/11/2025,15:06:13.575,8296606.84,443.88,199.88,4.272276e+03,4.536929e+03,9.451e+02,9.457e+02
12/11/2025,15:06:14.175,8459170.13,465.88,200.63,4.272302e+03,4.536735e+03,9.447e+02,9.453e+02
12/11/2025,15:06:14.775,8349244.66,447.00,197.63,4.272231e+03,4.536945e+03,9.450e+02,9.457e+02
12/11/2025,15:06:15.375,8340602.98,447.00,197.00,4.272240e+03,4.536800e+03,9.453e+02,9.459e+02
12/11/2025,15:06:15.975,8425335.49,443.25,201.38,4.272184e+03,4.536812e+03,9.459e+02,9.464e+02
12/11/2025,15:06:16.574,8457416.49,453.25,199.75,4.272333e+03,4.536912e+03,9.448e+02,9.454e+02
12/11/2025,15:06:17.175,8481315.81,461.50,201.50,4.272432e+03,4.536997e+03,9.439e+02,9.444e+02
12/11/2025,15:06:17.775,8357182.92,460.63,197.38,4.272361e+03,4.537056e+03,9.442e+02,9.449e+02
12/11/2025,15:06:18.374,8343576.73,457.50,196.63,4.272349e+03,4.536977e+03,9.441e+02,9.447e+02
12/11/2025,15:06:18.975,8379977.55,451.38,198.75,4.272338e+03,4.536987e+03,9.446e+02,9.452e+02
12/11/2025,15:06:19.575,8413902.13,467.25,201.50,4.272461e+03,4.537080e+03,9.430e+02,9.435e+02
12/11/2025,15:06:20.175,8391322.09,472.88,196.75,4.272447e+03,4.537056e+03,9.434e+02,9.440e+02
12/11/2025,15:06:20.775,8392395.25,469.75,197.25,4.272366e+03,4.536984e+03,9.440e+02,9.446e+02
12/11/2025,15:06:21.375,8354107.29,445.75,199.50,4.272113e+03,4.536863e+03,9.457e+02,9.463e+02
12/11/2025,15:06:21.975,8378734.71,458.75,198.50,4.272308e+03,4.536970e+03,9.441e+02,9.447e+02
12/11/2025,15:06:22.575,8404934.56,466.00,198.25,4.272368e+03,4.536965e+03,9.434e+02,9.440e+02
12/11/2025,15:06:23.175,8391559.08,451.75,195.00,4.272292e+03,4.536936e+03,9.445e+02,9.451e+02
12/11/2025,15:06:23.775,8390099.43,460.50,195.25,4.272342e+03,4.536972e+03,9.440e+02,9.447e+02
12/11/2025,15:06:24.375,8373047.52,462.88,200.13,4.272311e+03,4.536953e+03,9.443e+02,9.450e+02
12/11/2025,15:06:24.975,8363627.95,452.63,199.00,4.272309e+03,4.536944e+03,9.446e+02,9.452e+02
12/11/2025,15:06:25.575,8349976.51,455.63,197.63,4.272290e+03,4.536817e+03,9.449e+02,9.455e+02
12/11/2025,15:06:26.175,8352535.09,457.88,196.13,4.272316e+03,4.536875e+03,9.449e+02,9.456e+02
12/11/2025,15:06:26.775,8352385.64,447.50,197.50,4.272215e+03,4.536838e+03,9.451e+02,9.457e+02
12/11/2025,15:06:27.375,8401267.47,466.38,199.13,4.272488e+03,4.537017e+03,9.432e+02,9.438e+02
12/11/2025,15:06:27.975,8396036.00,460.75,199.13,4.272414e+03,4.536925e+03,9.436e+02,9.442e+02
12/11/2025,15:06:28.575,8358127.91,454.50,192.00,4.272342e+03,4.536862e+03,9.445e+02,9.450e+02
12/11/2025,15:06:29.175,8468394.40,469.13,194.13,4.272456e+03,4.536899e+03,9.431e+02,9.436e+02
12/11/2025,15:06:29.775,8479907.20,474.75,202.25,4.272349e+03,4.536889e+03,9.440e+02,9.446e+02
12/11/2025,15:06:30.375,8488377.59,491.88,195.25,4.272469e+03,4.536937e+03,9.432e+02,9.438e+02
12/11/2025,15:06:30.976,8483920.79,474.13,199.75,4.272366e+03,4.536951e+03,9.438e+02,9.444e+02
12/11/2025,15:06:31.576,8507294.06,475.50,199.25,4.272349e+03,4.536824e+03,9.439e+02,9.444e+02
12/11/2025,15:06:32.175,8491957.67,484.63,199.13,4.272431e+03,4.536939e+03,9.430e+02,9.436e+02
12/11/2025,15:06:32.776,8499630.20,496.88,195.88,4.272552e+03,4.537039e+03,9.421e+02,9.426e+02
12/11/2025,15:06:33.376,8515124.90,496.38,198.13,4.272520e+03,4.536952e+03,9.423e+02,9.429e+02
12/11/2025,15:06:33.976,8539097.18,491.75,197.75,4.272460e+03,4.536994e+03,9.426e+02,9.433e+02
12/11/2025,15:06:34.576,8536791.48,475.13,201.25,4.272378e+03,4.536993e+03,9.432e+02,9.439e+02
12/11/2025,15:06:35.176,8517945.15,471.38,196.63,4.272212e+03,4.536857e+03,9.445e+02,9.450e+02
12/11/2025,15:06:35.776,8519591.12,479.13,201.00,4.272350e+03,4.536916e+03,9.436e+02,9.443e+02
12/11/2025,15:06:36.376,8522333.04,478.13,201.88,4.272334e+03,4.536969e+03,9.437e+02,9.442e+02
12/11/2025,15:06:36.976,8520545.68,487.50,201.00,4.272429e+03,4.536891e+03,9.430e+02,9.435e+02
12/11/2025,15:06:37.576,8512909.77,460.38,197.38,4.272311e+03,4.536887e+03,9.440e+02,9.446e+02
12/11/2025,15:06:38.176,8511898.68,463.75,201.88,4.272262e+03,4.536887e+03,9.445e+02,9.450e+02
12/11/2025,15:06:38.776,8554542.86,492.38,202.38,4.272557e+03,4.536939e+03,9.423e+02,9.428e+02
12/11/2025,15:06:39.376,8494619.02,450.25,199.50,4.272192e+03,4.536757e+03,9.459e+02,9.464e+02
12/11/2025,15:06:39.976,8556241.37,488.00,197.50,4.272509e+03,4.536924e+03,9.432e+02,9.439e+02
12/11/2025,15:06:40.576,8555491.94,480.75,200.50,4.272427e+03,4.536877e+03,9.434e+02,9.440e+02
12/11/2025,15:06:41.176,8490265.34,458.75,199.25,4.272339e+03,4.536901e+03,9.442e+02,9.448e+02
12/11/2025,15:06:41.776,8474552.67,467.25,196.63,4.272396e+03,4.536867e+03,9.439e+02,9.446e+02
12/11/2025,15:06:42.376,8489790.34,468.50,197.75,4.272331e+03,4.536938e+03,9.443e+02,9.449e+02
12/11/2025,15:06:42.976,8554313.30,503.00,196.25,4.272571e+03,4.537224e+03,9.417e+02,9.423e+02
12/11/2025,15:06:43.576,8512249.85,479.38,195.63,4.272384e+03,4.536988e+03,9.434e+02,9.441e+02
12/11/2025,15:06:44.175,8526403.02,496.88,198.63,4.272438e+03,4.537003e+03,9.427e+02,9.433e+02
12/11/2025,15:06:44.776,8514854.71,487.75,200.00,4.272458e+03,4.537076e+03,9.428e+02,9.434e+02
12/11/2025,15:06:45.376,8518881.47,497.88,198.00,4.272505e+03,4.537032e+03,9.422e+02,9.428e+02
12/11/2025,15:06:45.976,8474074.66,468.88,200.50,4.272375e+03,4.536954e+03,9.442e+02,9.448e+02
12/11/2025,15:06:46.576,8494919.50,475.38,203.13,4.272453e+03,4.537097e+03,9.433e+02,9.439e+02
12/11/2025,15:06:47.176,8472066.00,460.50,200.75,4.272305e+03,4.536942e+03,9.443e+02,9.449e+02
12/11/2025,15:06:47.776,8504601.38,474.63,196.38,4.272371e+03,4.536916e+03,9.432e+02,9.439e+02
12/11/2025,15:06:48.376,8513684.23,477.38,197.75,4.272377e+03,4.537081e+03,9.433e+02,9.438e+02
12/11/2025,15:06:48.976,8494550.03,465.88,199.75,4.272345e+03,4.536956e+03,9.440e+02,9.446e+02
12/11/2025,15:06:49.576,8482899.83,473.88,199.13,4.272329e+03,4.536873e+03,9.444e+02,9.450e+02
12/11/2025,15:06:50.176,8496896.85,472.13,200.63,4.272275e+03,4.536830e+03,9.443e+02,9.449e+02
12/11/2025,15:06:50.776,8531680.83,480.50,194.88,4.272349e+03,4.536941e+03,9.435e+02,9.440e+02
12/11/2025,15:06:51.376,8496605.69,455.75,198.75,4.272288e+03,4.536891e+03,9.448e+02,9.453e+02
12/11/2025,15:06:51.976,8474236.50,442.00,202.25,4.272216e+03,4.536793e+03,9.455e+02,9.461e+02
12/11/2025,15:06:52.576,8517565.15,468.25,196.50,4.272495e+03,4.537061e+03,9.432e+02,9.439e+02
12/11/2025,15:06:53.176,8490488.27,456.50,197.88,4.272335e+03,4.536992e+03,9.442e+02,9.448e+02
12/11/2025,15:06:53.776,8509185.71,471.00,200.75,4.272424e+03,4.536896e+03,9.437e+02,9.443e+02
12/11/2025,15:06:54.376,8346955.51,437.38,194.88,4.272224e+03,4.536863e+03,9.458e+02,9.463e+02
12/11/2025,15:06:54.976,8115929.97,462.13,187.00,4.272632e+03,4.537270e+03,9.418e+02,9.423e+02
12/11/2025,15:06:55.576,8250086.60,465.63,193.75,4.272469e+03,4.536970e+03,9.430e+02,9.436e+02
12/11/2025,15:06:56.176,8234042.00,467.38,190.00,4.272411e+03,4.536939e+03,9.433e+02,9.439e+02
12/11/2025,15:06:56.776,8215526.83,462.00,193.13,4.272445e+03,4.536974e+03,9.432e+02,9.440e+02
12/11/2025,15:06:57.376,8223140.03,478.38,192.13,4.272546e+03,4.537058e+03,9.422e+02,9.429e+02
12/11/2025,15:06:57.976,8193995.25,466.88,193.63,4.272435e+03,4.537032e+03,9.433e+02,9.440e+02
12/11/2025,15:06:58.576,8216477.64,471.88,191.13,4.272513e+03,4.537022e+03,9.422e+02,9.428e+02
12/11/2025,15:06:59.176,8201066.20,463.88,191.00,4.272455e+03,4.537066e+03,9.427e+02,9.434e+02
12/11/2025,15:06:59.776,8170174.51,465.88,189.25,4.272486e+03,4.536924e+03,9.429e+02,9.435e+02
